0,1,2,3,4,5,6,7,8,9
0,0,0,4041,27560,559,22,0,0,0
0,0,0,7343,28595,559,22,0,0,0
0,0,0,14404,563,559,22,0,0,0
0,0,0,22977,563,559,22,0,0,0
0,0,0,18520,563,559,22,0,0,0
0,0,0,20001,563,559,22,0,0,0
0,0,0,17035,563,559,22,0,0,0
0,0,0,3651,563,559,22,0,0,0
0,0,0,3651,563,559,22,0,0,0
0,0,0,3651,563,559,22,0,0,0
0,0,0,824,26581,559,22,0,0,0
0,0,0,5971,563,559,22,0,0,0
0,0,0,2304,27013,559,22,0,0,0
0,0,0,15236,563,559,22,0,0,0
0,0,0,22893,563,559,22,0,0,0
0,0,0,9494,563,559,22,0,0,0
0,0,0,4105,563,28826,22,0,0,0
0,0,0,12704,563,559,22,0,0,0
0,0,0,22913,563,559,22,0,0,0
0,0,0,14167,30505,559,22,0,0,0
0,0,0,5885,563,559,22,0,0,0
0,0,0,5885,563,559,22,0,0,0
0,0,0,6426,563,26411,22,0,0,0
0,0,0,5885,563,559,22,0,0,0
0,0,0,13078,563,559,22,0,0,0
0,0,0,22865,563,559,22,0,0,0
0,0,0,21257,31859,559,22,0,0,0
0,0,0,11313,563,559,22,0,0,0
0,0,0,9492,563,559,22,0,0,0
0,0,0,4369,563,27687,22,0,0,0
0,0,0,2258,563,559,22,0,0,0
0,0,0,1913,26904,559,22,0,0,0
0,0,0,12536,563,559,22,0,0,0
0,0,0,7742,563,27688,22,0,0,0
0,0,0,7742,563,27688,22,0,0,0
0,0,0,6035,563,559,22,0,0,0
0,0,0,6583,563,559,22,0,0,0
0,0,0,13860,30442,559,22,0,0,0
0,0,0,3970,27536,559,22,0,0,0
0,0,0,14927,563,559,22,0,0,0
0,0,0,14927,563,559,22,0,0,0
0,0,0,24790,32054,559,22,0,0,0
0,0,0,7376,28608,559,22,0,0,0
0,0,0,12394,563,28065,22,0,0,0
0,0,0,12394,563,28065,22,0,0,0
0,0,0,8737,563,26448,22,0,0,0
0,0,0,24133,563,559,22,0,0,0
0,0,0,24133,563,559,22,0,0,0
0,0,0,10093,563,559,22,0,0,0
0,0,0,19646,563,559,22,0,0,0
0,0,0,22942,563,559,22,0,0,0
0,0,0,18291,563,559,22,0,0,0
0,0,0,12010,563,559,22,0,0,0
0,0,0,17007,563,559,22,0,0,0
0,0,0,17775,563,559,22,0,0,0
0,0,0,24335,563,559,22,0,0,0
0,0,0,22946,563,559,22,0,0,0
0,0,0,15011,563,559,22,0,0,0
0,0,0,4009,27553,559,22,0,0,0
0,0,0,12590,563,559,22,0,0,0
0,0,0,26932,563,31622,22,0,0,0
0,0,0,14975,563,559,22,0,0,0
0,0,0,6569,563,31582,22,0,0,0
0,0,0,21539,563,559,22,0,0,0
0,0,0,25432,563,559,22,0,0,0
0,0,0,6031,563,559,22,0,0,0
0,0,0,23905,563,559,22,0,0,0
0,0,0,24903,563,559,22,0,0,0
0,0,0,22904,563,559,22,0,0,0
0,0,0,22932,563,559,22,0,0,0
0,0,0,5522,28019,559,22,0,0,0
0,0,0,18281,563,559,22,0,0,0
0,0,0,18308,563,559,22,0,0,0
0,0,0,25487,563,559,22,0,0,0
0,0,0,25945,563,559,22,0,0,0
0,0,0,23028,563,559,22,0,0,0
0,0,0,22966,563,559,22,0,0,0
0,0,0,7693,563,27675,22,0,0,0
0,0,0,6960,563,559,22,0,0,0
0,0,0,22951,563,559,22,0,0,0
0,0,0,16452,563,559,22,0,0,0
0,0,0,22960,563,559,22,0,0,0
0,0,0,9029,29059,559,22,0,0,0
0,0,0,15137,563,26142,22,0,0,0
0,0,0,17554,563,559,22,0,0,0
0,0,0,24611,32160,559,22,0,0,0
0,0,0,4123,563,559,22,0,0,0
0,0,0,5407,27977,559,22,0,0,0
0,0,0,5382,27971,559,22,0,0,0
0,0,0,15083,563,559,22,0,0,0
0,0,0,838,26585,559,22,0,0,0
0,0,0,17351,31118,559,22,0,0,0
0,0,0,11718,563,559,22,0,0,0
0,0,0,22992,563,559,22,0,0,0
0,0,0,18308,563,559,22,0,0,0
0,0,0,24419,563,26163,22,0,0,0
0,0,0,18516,563,26861,22,0,0,0
0,0,0,4373,563,559,22,0,0,0
0,0,0,2235,563,559,22,0,0,0
0,0,0,2258,563,559,22,0,0,0
0,0,0,1040,563,27925,22,0,0,0
0,0,0,9633,563,559,22,0,0,0
0,0,0,14803,30595,559,22,0,0,0
0,0,0,6012,563,559,22,0,0,0
0,0,0,6544,563,27179,22,0,0,0
0,0,0,17272,31103,559,22,0,0,0
0,0,0,21202,563,559,22,0,0,0
0,0,0,4453,563,27280,22,0,0,0
0,0,0,14882,563,559,22,0,0,0
0,0,0,21780,563,559,22,0,0,0
0,0,0,6028,563,559,22,0,0,0
0,0,0,482,563,28376,22,0,0,0
0,0,0,4144,563,559,22,0,0,0
0,0,0,17632,563,559,22,0,0,0
0,0,0,9542,563,559,22,0,0,0
0,0,0,23771,563,27758,22,0,0,0
0,0,0,24999,563,559,22,0,0,0
0,0,0,9845,563,559,22,0,0,0
0,0,0,9793,29354,559,22,0,0,0
0,0,0,4149,563,559,22,0,0,0
0,0,0,4513,27702,559,22,0,0,0
0,0,0,4333,563,25995,22,0,0,0
0,0,0,25589,563,559,22,0,0,0
0,0,0,22528,563,559,22,0,0,0
0,0,0,24640,32161,559,22,0,0,0
0,0,0,5981,563,26145,22,0,0,0
0,0,0,5981,563,26145,22,0,0,0
0,0,0,1980,563,28251,22,0,0,0
0,0,0,3993,563,559,22,0,0,0
0,0,0,14638,563,559,22,0,0,0
0,0,0,17680,563,559,22,0,0,0
0,0,0,8279,28855,559,22,0,0,0
0,0,0,21614,563,559,22,0,0,0
0,0,0,6707,563,31456,22,0,0,0
0,0,0,17616,563,27811,22,0,0,0
0,0,0,7285,563,26765,22,0,0,0
0,0,0,5981,563,26187,22,0,0,0
0,0,0,22471,563,559,22,0,0,0
0,0,0,7831,26482,28911,22,0,0,0
0,0,0,4752,27795,559,22,0,0,0
0,0,0,12794,563,559,22,0,0,0
0,0,0,4009,563,559,22,0,0,0
0,0,0,2290,563,559,22,0,0,0
0,0,0,17704,563,559,22,0,0,0
0,0,0,661,563,27989,22,0,0,0
0,0,0,17165,563,559,22,0,0,0
0,0,0,15608,30713,559,22,0,0,0
0,0,0,10323,563,32062,22,0,0,0
0,0,0,8012,563,559,22,0,0,0
0,0,0,20699,563,559,22,0,0,0
0,0,0,4143,563,559,22,0,0,0
0,0,0,3917,563,559,22,0,0,0
0,0,0,7454,563,559,22,0,0,0
0,0,0,18079,563,559,22,0,0,0
0,0,0,4397,27674,559,22,0,0,0
0,0,0,13511,563,559,22,0,0,0
0,0,0,13816,563,559,22,0,0,0
0,0,0,6763,563,31428,22,0,0,0
0,0,0,12550,563,559,22,0,0,0
0,0,0,16662,563,559,22,0,0,0
0,0,0,11958,563,559,22,0,0,0
0,0,0,6750,563,31436,22,0,0,0
0,0,0,2908,27208,559,22,0,0,0
0,0,0,2262,563,559,22,0,0,0
0,0,0,20503,563,28102,22,0,0,0
0,0,0,25178,563,559,22,0,0,0
0,0,0,2270,563,559,22,0,0,0
0,0,0,485,563,28398,22,0,0,0
0,0,0,13511,30396,559,22,0,0,0
0,0,0,8120,563,31305,22,0,0,0
0,0,0,11710,563,559,22,0,0,0
0,0,0,2531,563,26697,22,0,0,0
0,0,0,21696,563,559,22,0,0,0
0,0,0,18323,563,559,22,0,0,0
0,0,0,22922,563,559,22,0,0,0
0,0,0,10217,563,559,22,0,0,0
0,0,0,19664,563,559,22,0,0,0
0,0,0,10715,29713,559,22,0,0,0
0,0,0,10400,563,559,22,0,0,0
0,0,0,24793,32172,559,22,0,0,0
0,0,0,11879,563,32105,22,0,0,0
0,0,0,1487,563,559,22,0,0,0
0,0,0,2749,563,559,22,0,0,0
0,0,0,18467,563,559,22,0,0,0
0,0,0,7572,563,559,22,0,0,0
0,0,0,5131,563,559,22,0,0,0
0,0,0,2272,563,559,22,0,0,0
0,0,0,6694,563,559,22,0,0,0
0,0,0,23713,563,559,22,0,0,0
0,0,0,18435,563,559,22,0,0,0
0,0,0,6440,28338,559,22,0,0,0
0,0,0,12647,563,559,22,0,0,0
0,0,0,7571,563,559,22,0,0,0
0,0,0,11465,563,559,22,0,0,0
0,0,0,7503,563,559,22,0,0,0
0,0,0,25145,563,559,22,0,0,0
0,0,0,14858,30600,559,22,0,0,0
0,0,0,20744,563,559,22,0,0,0
0,0,0,1467,563,559,22,0,0,0
0,0,0,12959,563,559,22,0,0,0
0,0,0,23254,563,559,22,0,0,0
0,0,0,4231,563,559,22,0,0,0
0,0,0,22983,563,559,22,0,0,0
0,0,0,20099,563,559,22,0,0,0
0,0,0,3529,563,26778,22,0,0,0
0,0,0,4233,563,559,22,0,0,0
0,0,0,10459,563,559,22,0,0,0
0,0,0,14775,30592,559,22,0,0,0
0,0,0,10601,563,559,22,0,0,0
0,0,0,6805,563,31519,22,0,0,0
0,0,0,7797,563,559,22,0,0,0
0,0,0,15454,563,559,22,0,0,0
0,0,0,2368,27039,559,22,0,0,0
0,0,0,3759,563,28212,22,0,0,0
0,0,0,2034,563,559,22,0,0,0
0,0,0,26173,32448,27729,22,0,0,0
0,0,0,23501,563,559,22,0,0,0
0,0,0,18111,563,32401,22,0,0,0
0,0,0,19995,563,559,22,0,0,0
0,0,0,2265,563,559,22,0,0,0
0,0,0,7896,563,26872,22,0,0,0
0,0,0,4248,563,559,22,0,0,0
0,0,0,17494,563,559,22,0,0,0
0,0,0,22449,563,27133,22,0,0,0
0,0,0,4253,563,559,22,0,0,0
0,0,0,6123,563,26207,22,0,0,0
0,0,0,9289,563,559,22,0,0,0
0,0,0,26845,563,559,22,0,0,0
0,0,0,9628,563,31588,22,0,0,0
0,0,0,4559,563,559,22,0,0,0
0,0,0,4260,563,559,22,0,0,0
0,0,0,9807,29361,559,22,0,0,0
0,0,0,10692,563,559,22,0,0,0
0,0,0,4261,563,559,22,0,0,0
0,0,0,14632,563,559,22,0,0,0
0,0,0,25411,563,559,22,0,0,0
0,0,0,7036,563,559,22,0,0,0
0,0,0,11014,563,559,22,0,0,0
0,0,0,14367,563,559,22,0,0,0
0,0,0,11101,563,27585,22,0,0,0
0,0,0,7963,28758,559,22,0,0,0
0,0,0,5274,563,559,22,0,0,0
0,0,0,5274,563,559,22,0,0,0
0,0,0,5277,563,559,22,0,0,0
0,0,0,23534,563,559,22,0,0,0
0,0,0,6106,563,559,22,0,0,0
0,0,0,22651,563,559,22,0,0,0
0,0,0,23495,563,559,22,0,0,0
0,0,0,12253,563,559,22,0,0,0
0,0,0,10502,563,559,22,0,0,0
0,0,0,22950,563,559,22,0,0,0
0,0,0,9886,563,28295,22,0,0,0
0,0,0,1943,26916,559,22,0,0,0
0,0,0,20430,563,559,22,0,0,0
0,0,0,23072,563,559,22,0,0,0
0,0,0,18650,563,559,22,0,0,0
0,0,0,18481,563,559,22,0,0,0
0,0,0,16844,563,559,22,0,0,0
0,0,0,12196,563,559,22,0,0,0
0,0,0,15049,30623,559,22,0,0,0
0,0,0,5430,563,559,22,0,0,0
0,0,0,11472,563,559,22,0,0,0
0,0,0,13026,563,559,22,0,0,0
0,0,0,23518,563,559,22,0,0,0
0,0,0,23510,563,559,22,0,0,0
0,0,0,15905,563,559,22,0,0,0
0,0,0,5085,27881,559,22,0,0,0
0,0,0,6774,563,559,22,0,0,0
0,0,0,13570,563,28432,22,0,0,0
0,0,0,23517,563,559,22,0,0,0
0,0,0,24192,563,559,22,0,0,0
0,0,0,8103,563,559,22,0,0,0
0,0,0,15950,563,559,22,0,0,0
0,0,0,25125,563,559,22,0,0,0
0,0,0,423,563,28391,22,0,0,0
0,0,0,4325,563,559,22,0,0,0
0,0,0,8421,28889,559,22,0,0,0
0,0,0,11693,563,559,22,0,0,0
0,0,0,19939,563,559,22,0,0,0
0,0,0,16080,563,28407,22,0,0,0
0,0,0,12015,563,26771,22,0,0,0
0,0,0,5527,563,559,22,0,0,0
0,0,0,14780,563,559,22,0,0,0
0,0,0,14716,563,559,22,0,0,0
0,0,0,738,563,26008,22,0,0,0
0,0,0,23610,563,559,22,0,0,0
0,0,0,24357,563,28333,22,0,0,0
0,0,0,5633,32465,32451,22,0,0,0
0,0,0,15500,563,559,22,0,0,0
0,0,0,4333,563,559,22,0,0,0
0,0,0,26307,563,26370,22,0,0,0
0,0,0,15612,563,559,22,0,0,0
0,0,0,7889,563,559,22,0,0,0
0,0,0,26959,563,559,22,0,0,0
0,0,0,497,563,28459,22,0,0,0
0,0,0,21255,563,559,22,0,0,0
0,0,0,23475,32077,559,22,0,0,0
0,0,0,4355,563,559,22,0,0,0
0,0,0,15601,563,559,22,0,0,0
0,0,0,15682,563,559,22,0,0,0
0,0,0,22706,563,559,22,0,0,0
0,0,0,22686,563,559,22,0,0,0
0,0,0,25044,563,559,22,0,0,0
0,0,0,3402,563,31883,22,0,0,0
0,0,0,15640,563,559,22,0,0,0
0,0,0,16751,30986,559,22,0,0,0
0,0,0,8042,28776,559,22,0,0,0
0,0,0,14036,563,559,22,0,0,0
0,0,0,16858,563,559,22,0,0,0
0,0,0,8060,28784,559,22,0,0,0
0,0,0,18278,563,25875,22,0,0,0
0,0,0,12684,563,559,22,0,0,0
0,0,0,4355,563,559,22,0,0,0
0,0,0,7189,28552,559,22,0,0,0
0,0,0,14941,563,559,22,0,0,0
0,0,0,4603,563,559,22,0,0,0
0,0,0,24720,563,559,22,0,0,0
0,0,0,7515,563,559,22,0,0,0
0,0,0,24732,563,559,22,0,0,0
0,0,0,13191,563,559,22,0,0,0
0,0,0,15650,563,559,22,0,0,0
0,0,0,12150,563,26849,22,0,0,0
0,0,0,5490,563,559,22,0,0,0
0,0,0,15635,563,559,22,0,0,0
0,0,0,13536,563,559,22,0,0,0
0,0,0,4365,563,559,22,0,0,0
0,0,0,3855,27502,559,22,0,0,0
0,0,0,6919,563,559,22,0,0,0
0,0,0,4745,563,31245,22,0,0,0
0,0,0,23906,32115,559,22,0,0,0
0,0,0,11026,563,559,22,0,0,0
0,0,0,25511,563,559,22,0,0,0
0,0,0,6304,563,559,22,0,0,0
0,0,0,13002,563,559,22,0,0,0
0,0,0,21628,31898,559,22,0,0,0
0,0,0,10718,563,559,22,0,0,0
0,0,0,18336,563,559,22,0,0,0
0,0,0,16618,30962,559,22,0,0,0
0,0,0,3663,563,559,22,0,0,0
0,0,0,3835,563,28548,22,0,0,0
0,0,0,5447,563,559,22,0,0,0
0,0,0,7566,563,559,22,0,0,0
0,0,0,14770,563,559,22,0,0,0
0,0,0,22871,563,559,22,0,0,0
0,0,0,22603,563,559,22,0,0,0
0,0,0,19069,563,559,22,0,0,0
0,0,0,21969,563,559,22,0,0,0
0,0,0,13661,563,559,22,0,0,0
0,0,0,18748,563,559,22,0,0,0
0,0,0,22129,563,559,22,0,0,0
0,0,0,24324,563,559,22,0,0,0
0,0,0,25087,563,559,22,0,0,0
0,0,0,22604,563,559,22,0,0,0
0,0,0,3691,563,559,22,0,0,0
0,0,0,10429,563,559,22,0,0,0
0,0,0,3560,27407,559,22,0,0,0
0,0,0,7539,28654,559,22,0,0,0
0,0,0,4206,563,26951,22,0,0,0
0,0,0,26939,563,559,22,0,0,0
0,0,0,26973,563,559,22,0,0,0
0,0,0,22750,563,559,22,0,0,0
0,0,0,14462,563,28195,22,0,0,0
0,0,0,4484,563,25784,22,0,0,0
0,0,0,10071,563,559,22,0,0,0
0,0,0,4397,563,559,22,0,0,0
0,0,0,16167,563,559,22,0,0,0
0,0,0,18728,563,559,22,0,0,0
0,0,0,6610,563,559,22,0,0,0
0,0,0,17314,563,559,22,0,0,0
0,0,0,23641,563,559,22,0,0,0
0,0,0,18507,563,559,22,0,0,0
0,0,0,6047,28199,559,22,0,0,0
0,0,0,7211,28559,559,22,0,0,0
0,0,0,7126,28531,559,22,0,0,0
0,0,0,23575,563,559,22,0,0,0
0,0,0,417,563,27580,22,0,0,0
0,0,0,23530,563,559,22,0,0,0
0,0,0,7134,28534,559,22,0,0,0
0,0,0,23717,563,559,22,0,0,0
0,0,0,13550,563,559,22,0,0,0
0,0,0,5485,563,559,22,0,0,0
0,0,0,4515,563,25776,22,0,0,0
0,0,0,4419,563,559,22,0,0,0
0,0,0,1240,563,559,22,0,0,0
0,0,0,14650,563,559,22,0,0,0
0,0,0,4424,563,559,22,0,0,0
0,0,0,16812,31003,559,22,0,0,0
0,0,0,24809,409,353,22,0,0,0
0,0,0,21285,563,27529,22,0,0,0
0,0,0,4429,563,559,22,0,0,0
0,0,0,531,563,559,22,0,0,0
0,0,0,4252,563,31731,22,0,0,0
0,0,0,24826,563,559,22,0,0,0
0,0,0,18213,563,559,22,0,0,0
0,0,0,7061,28511,559,22,0,0,0
0,0,0,26215,563,559,22,0,0,0
0,0,0,16741,30983,559,22,0,0,0
0,0,0,15732,563,559,22,0,0,0
0,0,0,9756,29340,559,22,0,0,0
0,0,0,7114,28528,559,22,0,0,0
0,0,0,10177,29518,559,22,0,0,0
0,0,0,20383,563,559,22,0,0,0
0,0,0,9348,29170,353,22,0,0,0
0,0,0,4442,563,559,22,0,0,0
0,0,0,8022,563,559,22,0,0,0
0,0,0,10639,29689,559,22,0,0,0
0,0,0,15751,563,559,22,0,0,0
0,0,0,17498,563,559,22,0,0,0
0,0,0,4445,563,559,22,0,0,0
0,0,0,13349,563,559,22,0,0,0
0,0,0,10034,29447,559,22,0,0,0
0,0,0,14215,30510,559,22,0,0,0
0,0,0,4453,563,559,22,0,0,0
0,0,0,10408,563,559,22,0,0,0
0,0,0,20751,563,8,22,0,0,0
0,0,0,19410,563,559,22,0,0,0
0,0,0,2603,563,26033,22,0,0,0
0,0,0,4428,27683,559,22,0,0,0
0,0,0,24385,563,26556,22,0,0,0
0,0,0,16753,30986,559,22,0,0,0
0,0,0,5549,563,559,22,0,0,0
0,0,0,15729,563,559,22,0,0,0
0,0,0,8695,563,559,22,0,0,0
0,0,0,17634,563,559,22,0,0,0
0,0,0,17428,563,559,22,0,0,0
0,0,0,1679,563,559,22,0,0,0
0,0,0,4460,563,559,22,0,0,0
0,0,0,17384,563,559,22,0,0,0
0,0,0,6506,28354,559,22,0,0,0
0,0,0,12796,563,559,22,0,0,0
0,0,0,4462,563,559,22,0,0,0
0,0,0,4462,563,559,22,0,0,0
0,0,0,4462,563,559,22,0,0,0
0,0,0,4462,563,559,22,0,0,0
0,0,0,4462,563,559,22,0,0,0
0,0,0,15052,563,27882,22,0,0,0
0,0,0,24206,563,559,22,0,0,0
0,0,0,7029,28502,559,22,0,0,0
0,0,0,16610,30960,559,22,0,0,0
0,0,0,24754,563,559,22,0,0,0
0,0,0,15252,30648,559,22,0,0,0
0,0,0,11264,563,26320,22,0,0,0
0,0,0,17080,31073,559,22,0,0,0
0,0,0,19635,563,559,22,0,0,0
0,0,0,4469,563,559,22,0,0,0
0,0,0,6739,28427,559,22,0,0,0
0,0,0,15199,563,28352,22,0,0,0
0,0,0,15702,563,559,22,0,0,0
0,0,0,12663,30223,559,22,0,0,0
0,0,0,9200,563,27147,22,0,0,0
0,0,0,11510,563,559,22,0,0,0
0,0,0,24712,563,559,22,0,0,0
0,0,0,18007,563,559,22,0,0,0
0,0,0,5716,28077,559,22,0,0,0
0,0,0,7060,28510,559,22,0,0,0
0,0,0,7100,28521,559,22,0,0,0
0,0,0,7108,28525,559,22,0,0,0
0,0,0,16691,563,26864,22,0,0,0
0,0,0,7728,563,559,22,0,0,0
0,0,0,18479,31546,559,22,0,0,0
0,0,0,24228,563,559,22,0,0,0
0,0,0,22726,32014,559,22,0,0,0
0,0,0,3511,27397,559,22,0,0,0
0,0,0,3511,27397,559,22,0,0,0
0,0,0,3511,27397,559,22,0,0,0
0,0,0,3511,27397,559,22,0,0,0
0,0,0,3511,27397,559,22,0,0,0
0,0,0,3511,27397,559,22,0,0,0
0,0,0,17523,563,559,22,0,0,0
0,0,0,20677,563,559,22,0,0,0
0,0,0,7543,28655,559,22,0,0,0
0,0,0,1600,26793,559,22,0,0,0
0,0,0,1234,563,559,22,0,0,0
0,0,0,15688,563,559,22,0,0,0
0,0,0,12366,563,559,22,0,0,0
0,0,0,18499,563,27764,22,0,0,0
0,0,0,10522,29643,559,22,0,0,0
0,0,0,17963,563,559,22,0,0,0
0,0,0,4484,563,559,22,0,0,0
0,0,0,7125,28531,559,22,0,0,0
0,0,0,17605,563,559,22,0,0,0
0,0,0,6479,28345,559,22,0,0,0
0,0,0,6522,28360,559,22,0,0,0
0,0,0,11647,563,559,22,0,0,0
0,0,0,18352,563,559,22,0,0,0
0,0,0,13363,563,559,22,0,0,0
0,0,0,3120,563,559,22,0,0,0
0,0,0,4438,27685,559,22,0,0,0
0,0,0,17333,563,559,22,0,0,0
0,0,0,24602,32159,559,22,0,0,0
0,0,0,18057,563,559,22,0,0,0
0,0,0,5156,563,26272,22,0,0,0
0,0,0,15759,563,559,22,0,0,0
0,0,0,4459,27689,559,22,0,0,0
0,0,0,8783,563,559,22,0,0,0
0,0,0,4357,563,26573,22,0,0,0
0,0,0,1785,563,559,22,0,0,0
0,0,0,1785,563,559,22,0,0,0
0,0,0,1785,563,559,22,0,0,0
0,0,0,1785,563,559,22,0,0,0
0,0,0,6115,28223,559,22,0,0,0
0,0,0,23704,563,559,22,0,0,0
0,0,0,24793,563,559,22,0,0,0
0,0,0,24793,563,559,22,0,0,0
0,0,0,24793,563,559,22,0,0,0
0,0,0,24793,563,559,22,0,0,0
0,0,0,24793,563,559,22,0,0,0
0,0,0,24793,563,559,22,0,0,0
0,0,0,26849,563,31704,22,0,0,0
0,0,0,14407,563,559,22,0,0,0
0,0,0,21726,563,559,22,0,0,0
0,0,0,7259,563,559,22,0,0,0
0,0,0,10289,563,559,22,0,0,0
0,0,0,8020,28771,559,22,0,0,0
0,0,0,4512,563,559,22,0,0,0
0,0,0,16204,563,559,22,0,0,0
0,0,0,6493,28350,559,22,0,0,0
0,0,0,23498,563,559,22,0,0,0
0,0,0,24437,32156,559,22,0,0,0
0,0,0,19842,563,25851,22,0,0,0
0,0,0,22862,563,559,22,0,0,0
0,0,0,14797,563,559,22,0,0,0
0,0,0,3423,563,559,22,0,0,0
0,0,0,18145,563,27804,22,0,0,0
0,0,0,5613,563,559,22,0,0,0
0,0,0,7260,563,559,22,0,0,0
0,0,0,18240,563,27797,22,0,0,0
0,0,0,24890,563,559,22,0,0,0
0,0,0,17194,563,559,22,0,0,0
0,0,0,21740,563,559,22,0,0,0
0,0,0,24114,563,559,22,0,0,0
0,0,0,27439,32378,559,22,0,0,0
0,0,0,10860,563,27300,22,0,0,0
0,0,0,6734,563,559,22,0,0,0
0,0,0,14193,563,559,22,0,0,0
0,0,0,18777,563,559,22,0,0,0
0,0,0,2252,27003,559,22,0,0,0
0,0,0,4974,563,31793,22,0,0,0
0,0,0,8549,563,559,22,0,0,0
0,0,0,18317,563,559,22,0,0,0
0,0,0,21776,563,559,22,0,0,0
0,0,0,17809,563,559,22,0,0,0
0,0,0,17809,563,559,22,0,0,0
0,0,0,17809,563,559,22,0,0,0
0,0,0,17809,563,559,22,0,0,0
0,0,0,17809,563,559,22,0,0,0
0,0,0,17809,563,559,22,0,0,0
0,0,0,17809,563,559,22,0,0,0
0,0,0,24598,563,559,22,0,0,0
0,0,0,22764,32019,559,22,0,0,0
0,0,0,10451,563,26840,22,0,0,0
0,0,0,23581,563,559,22,0,0,0
0,0,0,15230,563,31504,22,0,0,0
0,0,0,24591,563,27754,22,0,0,0
0,0,0,15181,563,31416,22,0,0,0
0,0,0,16091,563,559,22,0,0,0
0,0,0,24168,563,32075,22,0,0,0
0,0,0,6526,28363,559,22,0,0,0
0,0,0,10062,29464,559,22,0,0,0
0,0,0,6315,563,559,22,0,0,0
0,0,0,5218,563,559,22,0,0,0
0,0,0,18187,563,559,22,0,0,0
0,0,0,23555,563,559,22,0,0,0
0,0,0,26886,563,559,22,0,0,0
0,0,0,15204,563,559,22,0,0,0
0,0,0,23550,563,559,22,0,0,0
0,0,0,15082,563,559,22,0,0,0
0,0,0,19120,563,559,22,0,0,0
0,0,0,23381,563,559,22,0,0,0
0,0,0,5659,563,559,22,0,0,0
0,0,0,17117,563,559,22,0,0,0
0,0,0,7499,28640,559,22,0,0,0
0,0,0,16081,563,559,22,0,0,0
0,0,0,16083,563,559,22,0,0,0
0,0,0,5426,563,559,22,0,0,0
0,0,0,18308,563,27928,22,0,0,0
0,0,0,1689,563,559,22,0,0,0
0,0,0,19417,563,559,22,0,0,0
0,0,0,17834,563,559,22,0,0,0
0,0,0,5300,563,27883,22,0,0,0
0,0,0,11394,563,559,22,0,0,0
0,0,0,2564,563,559,22,0,0,0
0,0,0,16997,563,559,22,0,0,0
0,0,0,18362,563,27933,22,0,0,0
0,0,0,15366,563,31878,22,0,0,0
0,0,0,15679,563,559,22,0,0,0
0,0,0,9594,563,559,22,0,0,0
0,0,0,4577,563,559,22,0,0,0
0,0,0,4503,27699,559,22,0,0,0
0,0,0,5463,27988,559,22,0,0,0
0,0,0,24011,563,559,22,0,0,0
0,0,0,13374,563,559,22,0,0,0
0,0,0,10946,563,26797,22,0,0,0
0,0,0,6555,28371,559,22,0,0,0
0,0,0,23987,563,559,22,0,0,0
0,0,0,11360,29905,559,22,0,0,0
0,0,0,15318,563,31672,22,0,0,0
0,0,0,20762,563,31296,22,0,0,0
0,0,0,19406,563,559,22,0,0,0
0,0,0,16359,563,559,22,0,0,0
0,0,0,13110,563,559,22,0,0,0
0,0,0,10843,563,559,22,0,0,0
0,0,0,19501,563,559,22,0,0,0
0,0,0,23588,563,559,22,0,0,0
0,0,0,6354,563,26094,22,0,0,0
0,0,0,4592,563,559,22,0,0,0
0,0,0,18031,563,559,22,0,0,0
0,0,0,4515,27703,559,22,0,0,0
0,0,0,19452,563,559,22,0,0,0
0,0,0,13108,563,559,22,0,0,0
0,0,0,19516,563,559,22,0,0,0
0,0,0,17605,563,559,22,0,0,0
0,0,0,11877,563,559,22,0,0,0
0,0,0,8304,563,28465,22,0,0,0
0,0,0,13631,563,559,22,0,0,0
0,0,0,13631,563,559,22,0,0,0
0,0,0,10662,563,26441,22,0,0,0
0,0,0,26263,563,559,22,0,0,0
0,0,0,7980,563,559,22,0,0,0
0,0,0,11447,29921,559,22,0,0,0
0,0,0,5473,27997,559,22,0,0,0
0,0,0,19420,563,559,22,0,0,0
0,0,0,1935,26910,559,22,0,0,0
0,0,0,19182,563,559,22,0,0,0
0,0,0,13155,563,559,22,0,0,0
0,0,0,4317,563,559,22,0,0,0
0,0,0,1924,563,559,22,0,0,0
0,0,0,19495,563,559,22,0,0,0
0,0,0,4590,27728,559,22,0,0,0
0,0,0,5912,28152,559,22,0,0,0
0,0,0,19411,563,559,22,0,0,0
0,0,0,19248,563,559,22,0,0,0
0,0,0,13164,563,559,22,0,0,0
0,0,0,19403,563,559,22,0,0,0
0,0,0,948,563,559,22,0,0,0
0,0,0,11218,563,31719,22,0,0,0
0,0,0,19452,563,559,22,0,0,0
0,0,0,17345,563,559,22,0,0,0
0,0,0,11112,563,559,22,0,0,0
0,0,0,13196,563,559,22,0,0,0
0,0,0,13196,563,559,22,0,0,0
0,0,0,13196,563,559,22,0,0,0
0,0,0,13196,563,559,22,0,0,0
0,0,0,13155,563,559,22,0,0,0
0,0,0,16076,563,559,22,0,0,0
0,0,0,17142,31085,559,22,0,0,0
0,0,0,21437,563,559,22,0,0,0
0,0,0,2966,563,28243,22,0,0,0
0,0,0,13187,563,559,22,0,0,0
0,0,0,13164,563,559,22,0,0,0
0,0,0,9514,29269,559,22,0,0,0
0,0,0,14340,563,559,22,0,0,0
0,0,0,25594,563,27005,22,0,0,0
0,0,0,2216,563,28307,22,0,0,0
0,0,0,4501,27698,559,22,0,0,0
